"wordID","word","frequency","language"
390,"major",29,"ENG"
391,"points",29,"ENG"
392,"seen",29,"ENG"
393,"term",29,"ENG"
394,"thing",29,"ENG"
395,"closed",28,"ENG"
396,"continue",28,"ENG"
397,"doing",28,"ENG"
398,"earlier",28,"ENG"
399,"enough",28,"ENG"
400,"final",28,"ENG"
401,"front",28,"ENG"
402,"hours",28,"ENG"
403,"important",28,"ENG"
404,"official",28,"ENG"
405,"once",28,"ENG"
406,"others",28,"ENG"
407,"quarter",28,"ENG"
408,"role",28,"ENG"
409,"start",28,"ENG"
410,"street",28,"ENG"
411,"within",28,"ENG"
412,"workers",28,"ENG"
413,"america",27,"ENG"
414,"confirmed",27,"ENG"
415,"current",27,"ENG"
416,"executive",27,"ENG"
417,"expected",27,"ENG"
418,"governor",27,"ENG"
419,"having",27,"ENG"
420,"led",27,"ENG"
421,"outside",27,"ENG"
422,"p",27,"ENG"
423,"person",27,"ENG"
424,"return",27,"ENG"
425,"risk",27,"ENG"
426,"soon",27,"ENG"
427,"stock",27,"ENG"
428,"tested",27,"ENG"
429,"win",27,"ENG"
430,"ahead",26,"ENG"
431,"control",26,"ENG"
432,"crisis",26,"ENG"
433,"federal",26,"ENG"
434,"friends",26,"ENG"
435,"given",26,"ENG"
436,"hard",26,"ENG"
437,"level",26,"ENG"
438,"lives",26,"ENG"
439,"lockdown",26,"ENG"
440,"lost",26,"ENG"
441,"matter",26,"ENG"
442,"open",26,"ENG"
443,"order",26,"ENG"
444,"outbreak",26,"ENG"
445,"playing",26,"ENG"
446,"real",26,"ENG"
447,"series",26,"ENG"
448,"story",26,"ENG"
449,"video",26,"ENG"
450,"00",25,"ENG"
451,"almost",25,"ENG"
452,"below",25,"ENG"
453,"campaign",25,"ENG"
454,"central",25,"ENG"
455,"getting",25,"ENG"
456,"give",25,"ENG"
457,"head",25,"ENG"
458,"hospital",25,"ENG"
459,"industry",25,"ENG"
460,"international",25,"ENG"
461,"job",25,"ENG"
462,"law",25,"ENG"
463,"men",25,"ENG"
464,"needs",25,"ENG"
465,"players",25,"ENG"
466,"political",25,"ENG"
467,"potential",25,"ENG"
468,"private",25,"ENG"
469,"process",25,"ENG"
470,"project",25,"ENG"
471,"provide",25,"ENG"
472,"received",25,"ENG"
473,"run",25,"ENG"
474,"several",25,"ENG"
475,"single",25,"ENG"
476,"trying",25,"ENG"
477,"young",25,"ENG"
478,"15",24,"ENG"
479,"25",24,"ENG"
480,"cent",24,"ENG"
481,"cost",24,"ENG"
482,"countries",24,"ENG"
483,"couple",24,"ENG"
484,"course",24,"ENG"
485,"deal",24,"ENG"
486,"died",24,"ENG"
487,"event",24,"ENG"
488,"ever",24,"ENG"
489,"financial",24,"ENG"
490,"hit",24,"ENG"
491,"january",24,"ENG"
492,"large",24,"ENG"
493,"lead",24,"ENG"
494,"move",24,"ENG"
495,"post",24,"ENG"
496,"red",24,"ENG"
497,"saw",24,"ENG"
498,"short",24,"ENG"
499,"six",24,"ENG"
500,"special",24,"ENG"
501,"system",24,"ENG"
502,"turn",24,"ENG"
503,"wanted",24,"ENG"
504,"west",24,"ENG"
505,"woman",24,"ENG"
506,"9",23,"ENG"
507,"areas",23,"ENG"
508,"australia",23,"ENG"
509,"become",23,"ENG"
510,"continued",23,"ENG"
511,"cut",23,"ENG"
512,"daily",23,"ENG"
513,"decided",23,"ENG"
514,"democratic",23,"ENG"
515,"development",23,"ENG"
516,"education",23,"ENG"
517,"fans",23,"ENG"
518,"fight",23,"ENG"
519,"further",23,"ENG"
