"wordID","word","frequency","language"
584,"grande",20,"SPA"
585,"hicieron",20,"SPA"
586,"juegos",20,"SPA"
587,"jueves",20,"SPA"
588,"mucha",20,"SPA"
589,"municipal",20,"SPA"
590,"orden",20,"SPA"
591,"prensa",20,"SPA"
592,"producto",20,"SPA"
593,"propio",20,"SPA"
594,"próximo",20,"SPA"
595,"prueba",20,"SPA"
596,"quedó",20,"SPA"
597,"relación",20,"SPA"
598,"resultados",20,"SPA"
599,"santa",20,"SPA"
600,"septiembre",20,"SPA"
601,"suman",20,"SPA"
602,"24",19,"SPA"
603,"28",19,"SPA"
604,"activos",19,"SPA"
605,"campaña",19,"SPA"
606,"central",19,"SPA"
607,"considera",19,"SPA"
608,"diferencia",19,"SPA"
609,"económico",19,"SPA"
610,"educación",19,"SPA"
611,"elementos",19,"SPA"
612,"empleados",19,"SPA"
613,"entrada",19,"SPA"
614,"especial",19,"SPA"
615,"estoy",19,"SPA"
616,"estudio",19,"SPA"
617,"europa",19,"SPA"
618,"familiares",19,"SPA"
619,"fase",19,"SPA"
620,"finales",19,"SPA"
621,"impacto",19,"SPA"
622,"mañana",19,"SPA"
623,"muertos",19,"SPA"
624,"nuestras",19,"SPA"
625,"nuestros",19,"SPA"
626,"padre",19,"SPA"
627,"paso",19,"SPA"
628,"permite",19,"SPA"
629,"podrán",19,"SPA"
630,"primero",19,"SPA"
631,"principios",19,"SPA"
632,"punto",19,"SPA"
633,"real",19,"SPA"
634,"red",19,"SPA"
635,"todavía",19,"SPA"
636,"turismo",19,"SPA"
637,"última",19,"SPA"
638,"vacuna",19,"SPA"
639,"vecinos",19,"SPA"
640,"video",19,"SPA"
641,"visto",19,"SPA"
642,"13",18,"SPA"
643,"300",18,"SPA"
644,"500",18,"SPA"
645,"abril",18,"SPA"
646,"afirma",18,"SPA"
647,"agosto",18,"SPA"
648,"alberto",18,"SPA"
649,"algún",18,"SPA"
650,"amigos",18,"SPA"
651,"áreas",18,"SPA"
652,"ayudar",18,"SPA"
653,"buena",18,"SPA"
654,"comentó",18,"SPA"
655,"compañeros",18,"SPA"
656,"confirmados",18,"SPA"
657,"cumplir",18,"SPA"
658,"dejó",18,"SPA"
659,"demanda",18,"SPA"
660,"distintos",18,"SPA"
661,"ejecutivo",18,"SPA"
662,"elecciones",18,"SPA"
663,"entidades",18,"SPA"
664,"escenario",18,"SPA"
665,"estuvo",18,"SPA"
666,"expresó",18,"SPA"
667,"fondo",18,"SPA"
668,"fondos",18,"SPA"
669,"fuerza",18,"SPA"
670,"hacen",18,"SPA"
671,"idea",18,"SPA"
672,"instituto",18,"SPA"
673,"interior",18,"SPA"
674,"juan",18,"SPA"
675,"llevar",18,"SPA"
676,"miembros",18,"SPA"
677,"muerte",18,"SPA"
678,"nacionales",18,"SPA"
679,"nadie",18,"SPA"
680,"ocho",18,"SPA"
681,"presente",18,"SPA"
682,"provincial",18,"SPA"
683,"raíz",18,"SPA"
684,"realidad",18,"SPA"
685,"respuesta",18,"SPA"
686,"resto",18,"SPA"
687,"saber",18,"SPA"
688,"sánchez",18,"SPA"
689,"señala",18,"SPA"
690,"siguen",18,"SPA"
691,"síntomas",18,"SPA"
692,"suma",18,"SPA"
693,"trump",18,"SPA"
694,"unidad",18,"SPA"
695,"víctima",18,"SPA"
696,"17",17,"SPA"
697,"31",17,"SPA"
698,"60",17,"SPA"
699,"acción",17,"SPA"
700,"ayuntamiento",17,"SPA"
701,"boca",17,"SPA"
702,"calles",17,"SPA"
703,"ciudadana",17,"SPA"
704,"civil",17,"SPA"
705,"clientes",17,"SPA"
706,"colombia",17,"SPA"
707,"comunicación",17,"SPA"
708,"consejo",17,"SPA"
709,"contagiados",17,"SPA"
710,"continuar",17,"SPA"
711,"embargo",17,"SPA"
712,"energía",17,"SPA"
713,"fallecidos",17,"SPA"
714,"fiscal",17,"SPA"
715,"francisco",17,"SPA"
716,"fútbol",17,"SPA"
717,"garantizar",17,"SPA"
718,"importancia",17,"SPA"
719,"informe",17,"SPA"
720,"kilómetros",17,"SPA"
721,"mal",17,"SPA"
722,"mantener",17,"SPA"
723,"marca",17,"SPA"
724,"marcha",17,"SPA"
725,"mis",17,"SPA"
726,"momentos",17,"SPA"
727,"necesidad",17,"SPA"
728,"nombre",17,"SPA"
729,"ofrece",17,"SPA"
730,"político",17,"SPA"
731,"poner",17,"SPA"
732,"presencia",17,"SPA"
733,"presentó",17,"SPA"
734,"principal",17,"SPA"
735,"principio",17,"SPA"
736,"públicos",17,"SPA"
737,"puesto",17,"SPA"
738,"reducir",17,"SPA"
739,"salida",17,"SPA"
740,"serie",17,"SPA"
741,"siete",17,"SPA"
742,"siguiente",17,"SPA"
743,"superior",17,"SPA"
744,"tal",17,"SPA"
745,"tasa",17,"SPA"
746,"técnico",17,"SPA"
747,"transporte",17,"SPA"
748,"universidad",17,"SPA"
749,"victoria",17,"SPA"
750,"vive",17,"SPA"
751,"vivir",17,"SPA"
752,"zonas",17,"SPA"
753,"2017",16,"SPA"
754,"26",16,"SPA"
755,"27",16,"SPA"
756,"abrir",16,"SPA"
757,"administración",16,"SPA"
758,"ambas",16,"SPA"
759,"anunció",16,"SPA"
760,"asegura",16,"SPA"
761,"atender",16,"SPA"
762,"autoridad",16,"SPA"
763,"cabeza",16,"SPA"
764,"campo",16,"SPA"
765,"casas",16,"SPA"
766,"comité",16,"SPA"
767,"comunidades",16,"SPA"
768,"congreso",16,"SPA"
769,"consecuencia",16,"SPA"
770,"contrario",16,"SPA"
771,"corte",16,"SPA"
772,"cruz",16,"SPA"
773,"cuidado",16,"SPA"
774,"deberá",16,"SPA"
775,"delitos",16,"SPA"
776,"dirección",16,"SPA"
777,"disposición",16,"SPA"
778,"estará",16,"SPA"
779,"estudios",16,"SPA"
780,"familiar",16,"SPA"
781,"grupos",16,"SPA"
782,"hablar",16,"SPA"
783,"hacerlo",16,"SPA"
784,"hijos",16,"SPA"
785,"judicial",16,"SPA"
786,"líder",16,"SPA"
787,"llegada",16,"SPA"
788,"maduro",16,"SPA"
789,"media",16,"SPA"
790,"médicos",16,"SPA"
791,"metros",16,"SPA"
792,"miles",16,"SPA"
793,"música",16,"SPA"
794,"necesidades",16,"SPA"
795,"operaciones",16,"SPA"
796,"padres",16,"SPA"
797,"pareja",16,"SPA"
798,"plataforma",16,"SPA"
799,"primeras",16,"SPA"
800,"principales",16,"SPA"
801,"proyectos",16,"SPA"
802,"sean",16,"SPA"
803,"sería",16,"SPA"
804,"venta",16,"SPA"
805,"2018",15,"SPA"
806,"29",15,"SPA"
807,"acciones",15,"SPA"
808,"aproximadamente",15,"SPA"
809,"aquellos",15,"SPA"
810,"brote",15,"SPA"
811,"camino",15,"SPA"
812,"contagio",15,"SPA"
813,"cuanto",15,"SPA"
814,"dejar",15,"SPA"
815,"denuncia",15,"SPA"
816,"dicen",15,"SPA"
817,"dieron",15,"SPA"
818,"electoral",15,"SPA"
819,"estatal",15,"SPA"
820,"existe",15,"SPA"
821,"éxito",15,"SPA"
822,"experiencia",15,"SPA"
823,"función",15,"SPA"
824,"habrá",15,"SPA"
825,"hijo",15,"SPA"
826,"ingresos",15,"SPA"
827,"instituciones",15,"SPA"
828,"juicio",15,"SPA"
829,"lleva",15,"SPA"
830,"mantiene",15,"SPA"
831,"marco",15,"SPA"
832,"médico",15,"SPA"
833,"mismos",15,"SPA"
834,"nación",15,"SPA"
835,"noviembre",15,"SPA"
836,"obrador",15,"SPA"
837,"oficial",15,"SPA"
838,"parece",15,"SPA"
839,"peor",15,"SPA"
840,"policías",15,"SPA"
841,"posibles",15,"SPA"
842,"puerta",15,"SPA"
843,"puso",15,"SPA"
844,"recursos",15,"SPA"
