"wordID","word","frequency","language"
617,"erstmals",13,"DEU"
618,"fiel",13,"DEU"
619,"gebe",13,"DEU"
620,"geplant",13,"DEU"
621,"geschlossen",13,"DEU"
622,"jungen",13,"DEU"
623,"kontrolle",13,"DEU"
624,"kosten",13,"DEU"
625,"kritik",13,"DEU"
626,"kritisiert",13,"DEU"
627,"liga",13,"DEU"
628,"mannschaft",13,"DEU"
629,"meine",13,"DEU"
630,"partei",13,"DEU"
631,"partie",13,"DEU"
632,"pause",13,"DEU"
633,"per",13,"DEU"
634,"punkte",13,"DEU"
635,"schule",13,"DEU"
636,"schweizer",13,"DEU"
637,"sicher",13,"DEU"
638,"sport",13,"DEU"
639,"stellt",13,"DEU"
640,"straßen",13,"DEU"
641,"täter",13,"DEU"
642,"wahl",13,"DEU"
643,"29",12,"DEU"
644,"31",12,"DEU"
645,"70",12,"DEU"
646,"a",12,"DEU"
647,"abstand",12,"DEU"
648,"afd",12,"DEU"
649,"aktiv",12,"DEU"
650,"aller",12,"DEU"
651,"art",12,"DEU"
652,"auswirkungen",12,"DEU"
653,"autos",12,"DEU"
654,"betroffenen",12,"DEU"
655,"bisschen",12,"DEU"
656,"daniel",12,"DEU"
657,"eigene",12,"DEU"
658,"ergebnisse",12,"DEU"
659,"ernst",12,"DEU"
660,"fans",12,"DEU"
661,"fragen",12,"DEU"
662,"gebiet",12,"DEU"
663,"gebracht",12,"DEU"
664,"gemeldet",12,"DEU"
665,"geplante",12,"DEU"
666,"geschichte",12,"DEU"
667,"getestet",12,"DEU"
668,"geworden",12,"DEU"
669,"gruppe",12,"DEU"
670,"hält",12,"DEU"
671,"handelt",12,"DEU"
672,"hoch",12,"DEU"
673,"kampf",12,"DEU"
674,"kreis",12,"DEU"
675,"lediglich",12,"DEU"
676,"leute",12,"DEU"
677,"licht",12,"DEU"
678,"lief",12,"DEU"
679,"masken",12,"DEU"
680,"meisten",12,"DEU"
681,"meter",12,"DEU"
682,"minuten",12,"DEU"
683,"mittlerweile",12,"DEU"
684,"neu",12,"DEU"
685,"neuinfektionen",12,"DEU"
686,"neun",12,"DEU"
687,"öffnen",12,"DEU"
688,"paar",12,"DEU"
689,"problem",12,"DEU"
690,"probleme",12,"DEU"
691,"russland",12,"DEU"
692,"schaden",12,"DEU"
693,"seiten",12,"DEU"
694,"sieben",12,"DEU"
695,"sieg",12,"DEU"
696,"solche",12,"DEU"
697,"sommer",12,"DEU"
698,"twitter",12,"DEU"
699,"unterstützen",12,"DEU"
700,"vielleicht",12,"DEU"
701,"vortag",12,"DEU"
702,"wirtschaft",12,"DEU"
703,"ziel",12,"DEU"
704,"2018",11,"DEU"
705,"28",11,"DEU"
706,"aktien",11,"DEU"
707,"aktuelle",11,"DEU"
708,"alter",11,"DEU"
709,"augen",11,"DEU"
710,"bayer",11,"DEU"
711,"befinden",11,"DEU"
712,"beispielsweise",11,"DEU"
713,"bereit",11,"DEU"
714,"bevölkerung",11,"DEU"
715,"bin",11,"DEU"
716,"bitte",11,"DEU"
717,"bühne",11,"DEU"
718,"chance",11,"DEU"
719,"co",11,"DEU"
720,"erster",11,"DEU"
721,"erwartet",11,"DEU"
722,"fallen",11,"DEU"
723,"foto",11,"DEU"
724,"gefunden",11,"DEU"
725,"gelten",11,"DEU"
726,"gerne",11,"DEU"
727,"gleich",11,"DEU"
728,"guten",11,"DEU"
729,"hälfte",11,"DEU"
730,"hamburg",11,"DEU"
731,"höhe",11,"DEU"
732,"informationen",11,"DEU"
733,"jähriger",11,"DEU"
734,"jeweils",11,"DEU"
735,"knapp",11,"DEU"
736,"kollegen",11,"DEU"
737,"krankenhaus",11,"DEU"
738,"lang",11,"DEU"
739,"längst",11,"DEU"
740,"league",11,"DEU"
741,"markt",11,"DEU"
742,"peter",11,"DEU"
743,"pkw",11,"DEU"
744,"politiker",11,"DEU"
745,"polizisten",11,"DEU"
746,"programm",11,"DEU"
747,"raum",11,"DEU"
748,"rechts",11,"DEU"
749,"richtig",11,"DEU"
750,"setzen",11,"DEU"
751,"sicherheit",11,"DEU"
752,"später",11,"DEU"
753,"spielte",11,"DEU"
754,"steigen",11,"DEU"
755,"stück",11,"DEU"
756,"system",11,"DEU"
757,"teilweise",11,"DEU"
758,"unser",11,"DEU"
759,"unserer",11,"DEU"
760,"verhalten",11,"DEU"
761,"verletzt",11,"DEU"
762,"versorgung",11,"DEU"
763,"warum",11,"DEU"
764,"wichtige",11,"DEU"
765,"wolle",11,"DEU"
766,"zeigte",11,"DEU"
767,"2014",10,"DEU"
768,"2017",10,"DEU"
769,"27",10,"DEU"
770,"65",10,"DEU"
771,"aktion",10,"DEU"
772,"ändert",10,"DEU"
773,"angekündigt",10,"DEU"
774,"b",10,"DEU"
775,"basis",10,"DEU"
776,"bedeutet",10,"DEU"
777,"bericht",10,"DEU"
778,"borussia",10,"DEU"
779,"bremen",10,"DEU"
780,"bringen",10,"DEU"
781,"bvb",10,"DEU"
782,"coach",10,"DEU"
783,"csu",10,"DEU"
784,"daraufhin",10,"DEU"
785,"deutschlands",10,"DEU"
786,"druck",10,"DEU"
787,"eben",10,"DEU"
788,"erfolg",10,"DEU"
789,"experten",10,"DEU"
790,"fand",10,"DEU"
791,"festgestellt",10,"DEU"
792,"firmen",10,"DEU"
793,"fotos",10,"DEU"
794,"frankreich",10,"DEU"
795,"führen",10,"DEU"
796,"führt",10,"DEU"
797,"gemeinde",10,"DEU"
798,"gemeinsamen",10,"DEU"
799,"genug",10,"DEU"
800,"gespräch",10,"DEU"
801,"gestellt",10,"DEU"
802,"gewinnen",10,"DEU"
803,"groß",10,"DEU"
804,"größte",10,"DEU"
805,"grün",10,"DEU"
806,"grünen",10,"DEU"
807,"handeln",10,"DEU"
808,"italien",10,"DEU"
809,"jene",10,"DEU"
810,"kaufen",10,"DEU"
811,"klare",10,"DEU"
812,"klub",10,"DEU"
813,"köln",10,"DEU"
814,"künftig",10,"DEU"
815,"landkreis",10,"DEU"
816,"lesen",10,"DEU"
817,"liegen",10,"DEU"
818,"ließ",10,"DEU"
819,"links",10,"DEU"
820,"mein",10,"DEU"
821,"möchte",10,"DEU"
822,"monate",10,"DEU"
823,"müssten",10,"DEU"
824,"nachdem",10,"DEU"
825,"nachrichten",10,"DEU"
826,"namen",10,"DEU"
827,"nennt",10,"DEU"
828,"nrw",10,"DEU"
829,"nutzen",10,"DEU"
830,"offen",10,"DEU"
831,"person",10,"DEU"
832,"positiven",10,"DEU"
833,"produkte",10,"DEU"
834,"schluss",10,"DEU"
835,"schön",10,"DEU"
836,"seines",10,"DEU"
837,"sohn",10,"DEU"
838,"solle",10,"DEU"
839,"spiele",10,"DEU"
840,"stadion",10,"DEU"
841,"start",10,"DEU"
842,"stets",10,"DEU"
843,"tests",10,"DEU"
844,"the",10,"DEU"
845,"thomas",10,"DEU"
846,"training",10,"DEU"
847,"trotzdem",10,"DEU"
848,"trumps",10,"DEU"
849,"unfall",10,"DEU"
850,"union",10,"DEU"
851,"weltweit",10,"DEU"
852,"wm",10,"DEU"
853,"wolfgang",10,"DEU"
854,"zahlreiche",10,"DEU"
855,"zeitung",10,"DEU"
856,"ziehen",10,"DEU"
857,"zürich",10,"DEU"
858,"zweite",10,"DEU"
859,"400",9,"DEU"
860,"amazon",9,"DEU"
861,"amerikanischen",9,"DEU"
862,"anfrage",9,"DEU"
863,"angeblich",9,"DEU"
864,"arbeitet",9,"DEU"
865,"ausland",9,"DEU"
866,"autofahrer",9,"DEU"
867,"begonnen",9,"DEU"
868,"bietet",9,"DEU"
869,"bundeskanzlerin",9,"DEU"
870,"dahin",9,"DEU"
871,"daneben",9,"DEU"
872,"direkt",9,"DEU"
873,"durchgeführt",9,"DEU"
874,"einigen",9,"DEU"
875,"entdeckt",9,"DEU"
876,"erreicht",9,"DEU"
877,"fahrbahn",9,"DEU"
878,"festgenommen",9,"DEU"
879,"film",9,"DEU"
880,"firma",9,"DEU"
881,"franken",9,"DEU"
882,"frei",9,"DEU"
883,"ganze",9,"DEU"
884,"gebaut",9,"DEU"
885,"gefahr",9,"DEU"
886,"gefallen",9,"DEU"
887,"gegner",9,"DEU"
888,"geschäft",9,"DEU"
889,"geschäfte",9,"DEU"
890,"gespielt",9,"DEU"
891,"google",9,"DEU"
892,"gründen",9,"DEU"
893,"gruppen",9,"DEU"
894,"heraus",9,"DEU"
895,"herbst",9,"DEU"
896,"idee",9,"DEU"
897,"ihres",9,"DEU"
898,"interesse",9,"DEU"
899,"internationalen",9,"DEU"
900,"inzwischen",9,"DEU"
901,"joe",9,"DEU"
902,"kandidaten",9,"DEU"
903,"kirche",9,"DEU"
904,"kommission",9,"DEU"
905,"komplett",9,"DEU"
